branch_id,branch_category,branch_name,kota,provinsi,rating
72458,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kupang,Nusa Tenggara Timur,4.8
33006,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7
22275,Apotek,Kimia Farma - Apotek,Ambon,Maluku,4.4
51376,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.3
80698,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.7
65547,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.5
49726,Apotek,Kimia Farma - Apotek,Jayapura,Papua,4.9
97563,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bogor,Jawa Barat,4.2
75720,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.5
29281,Apotek,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.7
51899,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,4.5
22254,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4
13084,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.2
71552,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.5
69603,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.2
95541,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.8
27679,Apotek,Kimia Farma - Apotek,Batam,Kepulauan Riau,4
12802,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.1
55351,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,3.9
23508,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.8
47349,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,3.9
50164,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,4.1
69565,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.1
43663,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4
54503,Apotek,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.9
24789,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2
31664,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4
33932,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.2
17863,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.7
89043,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4
13483,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4.2
93854,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.5
81253,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.2
50270,Apotek,Kimia Farma - Apotek,Madiun,Jawa Timur,4.5
94192,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4
74753,Apotek,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.6
93665,Apotek,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,5
59220,Apotek,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.2
19393,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4
61880,Apotek,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4
94580,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.2
25962,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.8
67421,Apotek,Kimia Farma - Apotek,Bontang,Kalimantan Timur,3.9
63103,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,5
71587,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.6
83651,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,3.9
26269,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4
73256,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.4
42185,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,5
20788,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4
19224,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.4
28401,Apotek,Kimia Farma - Apotek,Magelang,Jawa Tengah,3.9
30247,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4
97695,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cirebon,Jawa Barat,4.8
20062,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bekasi,Jawa Barat,5
12733,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,4.7
57489,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.8
12558,Apotek,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.4
21204,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,5
91361,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.6
84205,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,4.7
36953,Apotek,Kimia Farma - Apotek,Cilacap,Jawa Tengah,5
85981,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.3
31345,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.1
66608,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,4
33816,Apotek,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4
65529,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.8
35270,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,5
40244,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.6
96468,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,4.2
